entry_month,ts_code,month_wuxing,hold_1m,hold_2m,hold_3m,hold_6m,hold_9m,hold_12m,hold_24m
2025-09,801010.SI,金,-0.068963,0.055871,0.023084,-0.113044,,,
2025-10,801010.SI,土,0.197443,0.072466,0.041631,-0.062546,,,
2025-11,801010.SI,水,-0.039468,-0.028498,-0.024666,-0.144719,,,
2025-12,801010.SI,水,-0.017404,-0.017179,-0.231059,,,,
2026-01,801010.SI,土,-0.016955,-0.319776,-0.156305,,,,
2026-02,801010.SI,木,-0.529315,-0.218387,-0.249996,,,,
2026-03,801010.SI,木,0.297934,-0.053261,,,,,
2026-04,801010.SI,土,-0.309429,,,,,,
2026-05,801010.SI,火,,,,,,,
2012-09,801030.SI,金,0.022121,-0.522599,0.104183,0.314817,0.001927,0.095497,0.157703
2012-10,801030.SI,土,-0.777021,0.147652,0.515926,0.17985,0.021638,0.072635,0.161863
2012-11,801030.SI,水,4.906863,2.952621,1.902484,0.798995,0.301175,0.2902,0.261739
2012-12,801030.SI,水,1.644926,1.034587,0.565631,-0.045593,0.092617,0.065357,0.164951
2013-01,801030.SI,土,0.565089,0.204557,-0.081719,-0.1613,-0.044178,-0.05754,0.160048
2013-02,801030.SI,木,-0.072923,-0.296614,0.115039,-0.128798,-0.015341,-0.055448,0.172094
2013-03,801030.SI,木,-0.466332,0.222861,-0.418195,-0.087238,-0.062948,-0.057317,0.274155
2013-04,801030.SI,土,1.802093,-0.392522,-0.233984,-0.024836,-0.04934,-0.043958,0.41244
2013-05,801030.SI,火,-0.868302,-0.599488,-0.319313,-0.074697,-0.106274,-0.117902,0.481704
2013-06,801030.SI,火,0.218015,0.547505,0.431981,0.189205,0.107206,0.078051,0.537873
2013-07,801030.SI,土,0.966126,0.552672,0.241416,0.059057,0.029335,0.14263,0.393429
2013-08,801030.SI,金,0.226163,-0.013561,0.257826,0.024078,-0.0383,0.127707,0.258948
2013-09,801030.SI,金,-0.206417,0.273963,-0.012411,-0.026415,-0.019291,0.223442,0.207537
2013-10,801030.SI,土,1.04513,0.101712,-0.096515,-0.062704,0.11148,0.258512,0.320615
2013-11,801030.SI,水,-0.406508,-0.399489,-0.166232,-0.15909,0.087397,0.233907,0.340583
2013-12,801030.SI,水,-0.392387,-0.011765,-0.04022,-0.022713,0.313971,0.273856,0.405191
2014-01,801030.SI,土,0.607287,0.206269,-0.027628,0.232799,0.405517,0.427871,0.219723
2014-02,801030.SI,木,-0.094695,-0.243687,-0.151887,0.241823,0.406138,0.454452,0.189317
2014-03,801030.SI,木,-0.368158,-0.179113,-0.004888,0.537421,0.39992,0.722181,0.287475
2014-04,801030.SI,土,0.066492,0.248832,0.562974,0.68981,0.62296,1.086714,0.30996
2014-05,801030.SI,火,0.462346,0.892121,0.818301,0.81057,0.74093,1.488894,0.28841
2014-06,801030.SI,火,1.448205,1.02756,1.375272,0.660424,1.06767,1.193822,0.300952
2014-07,801030.SI,土,0.67919,1.339624,0.826939,0.65381,1.297736,0.699276,0.259631
2014-08,801030.SI,金,2.259811,0.90562,0.802871,0.703488,1.76346,0.405462,0.257349
2014-09,801030.SI,金,0.113987,0.340759,0.160712,0.929146,1.136473,0.191838,0.19517
2014-10,801030.SI,土,0.613695,0.184805,0.497088,1.576844,0.658736,0.385782,0.207167
2014-11,801030.SI,水,-0.130094,0.441983,0.609583,2.42135,0.293513,0.456481,0.200661
2014-12,801030.SI,水,1.390275,1.189444,2.20631,1.898571,0.202397,0.550065,0.199816
2015-01,801030.SI,土,1.005487,2.713507,3.435361,0.745992,0.35055,0.041919,0.147441
2015-02,801030.SI,木,5.876204,5.596044,6.272465,0.159577,0.408754,-0.027486,0.132847
2015-03,801030.SI,木,5.327299,6.479078,1.620369,-0.263675,0.216554,-0.037505,0.039618
2015-04,801030.SI,土,7.84052,0.686299,-0.312686,-0.254751,-0.357112,-0.177657,-0.061605
2015-05,801030.SI,火,-0.678344,-0.808356,-0.815108,-0.379971,-0.502682,-0.333037,-0.171492
2015-06,801030.SI,火,-0.885818,-0.859822,-0.793092,-0.171073,-0.310696,-0.228526,-0.110271
2015-07,801030.SI,土,-0.827907,-0.721474,-0.191932,-0.378236,-0.126991,-0.066268,0.00062
2015-08,801030.SI,金,-0.549216,0.751014,1.07925,-0.184371,0.022893,0.124844,0.077973
2015-09,801030.SI,金,5.801602,3.46556,2.3209,0.258137,0.196289,0.198511,0.127558
2015-10,801030.SI,土,1.931843,1.320481,-0.521587,-0.092589,-0.020178,0.051574,0.030387
2015-11,801030.SI,水,0.836604,-0.806743,-0.680053,-0.28255,-0.083454,-0.010225,-0.03109
2015-12,801030.SI,水,-0.979665,-0.86646,-0.52335,-0.281997,-0.146696,-0.071292,-0.05483
2016-01,801030.SI,土,-0.123066,1.307667,0.721095,0.402231,0.367262,0.263649,0.114824
2016-02,801030.SI,木,5.072666,1.411149,0.60881,0.551287,0.442189,0.319613,0.103053
2016-03,801030.SI,木,-0.042655,-0.171929,0.081564,0.14171,0.159949,0.122921,0.018613
2016-04,801030.SI,土,-0.283747,0.149593,0.142441,0.21864,0.139988,0.070824,0.002534
2016-05,801030.SI,火,0.845107,0.442838,0.495821,0.365466,0.235265,0.029181,0.023632
2016-06,801030.SI,火,0.128272,0.346817,0.205201,0.201246,0.137055,0.026111,-0.042899
2016-07,801030.SI,土,0.607695,0.245611,0.29992,0.138764,0.047964,0.0723,-0.037559
2016-08,801030.SI,金,-0.034924,0.168888,0.246472,0.122537,-0.091421,0.033055,-0.088709
2016-09,801030.SI,金,0.415744,0.416586,0.197304,0.104441,-0.027463,0.060805,-0.091226
2016-10,801030.SI,土,0.417428,0.101069,-0.002413,-0.059062,0.005656,0.009627,-0.16066
2016-11,801030.SI,水,-0.144681,-0.163096,0.010925,-0.224284,-0.029631,-0.051515,-0.174069
2016-12,801030.SI,水,-0.181114,0.099042,0.018781,-0.12349,0.018856,-0.038076,-0.189589
2017-01,801030.SI,土,0.475045,0.136343,-0.112494,0.009715,0.013672,-0.016473,-0.181098
2017-02,801030.SI,木,-0.124587,-0.311579,-0.404768,-0.049294,-0.071459,-0.077967,-0.12499
2017-03,801030.SI,木,-0.458629,-0.509179,-0.245893,0.018893,-0.056315,-0.076007,-0.078816
2017-04,801030.SI,土,-0.555009,-0.109975,0.148752,0.08333,0.01779,-0.0614,-0.061579
2017-05,801030.SI,火,0.780137,0.845711,0.518468,0.159734,0.066841,0.018112,-0.074976
2017-06,801030.SI,火,0.913701,0.402432,0.376652,0.05566,-0.011263,-0.107269,-0.099336
2017-07,801030.SI,土,0.027755,0.167614,0.021634,-0.041981,-0.122531,-0.136163,-0.123966
2017-08,801030.SI,金,0.326505,0.018587,-0.11425,-0.105776,-0.108902,-0.196121,-0.13803
2017-09,801030.SI,金,-0.217855,-0.276211,-0.190486,-0.162068,-0.227285,-0.221469,-0.140371
2017-10,801030.SI,土,-0.330213,-0.176445,-0.101635,-0.186795,-0.183147,-0.302226,-0.135585
2017-11,801030.SI,水,0.012624,0.040426,-0.09722,-0.106216,-0.221693,-0.280788,-0.122056
2017-12,801030.SI,水,0.06899,-0.14759,-0.132652,-0.245052,-0.231531,-0.317237,-0.079057
2018-01,801030.SI,土,-0.32029,-0.218726,-0.263882,-0.221086,-0.35859,-0.318168,-0.082288
2018-02,801030.SI,木,-0.101985,-0.233946,-0.115122,-0.277338,-0.333272,-0.169615,-0.068152
2018-03,801030.SI,木,-0.346516,-0.121618,-0.342886,-0.27666,-0.369582,-0.081616,-0.104483
2018-04,801030.SI,土,0.180679,-0.341063,-0.175802,-0.401272,-0.335358,-0.061757,-0.067161
2018-05,801030.SI,火,-0.632247,-0.311378,-0.409817,-0.421263,-0.187024,-0.159552,-0.068602
2018-06,801030.SI,火,0.289456,-0.252343,-0.203759,-0.38252,0.026798,-0.091333,0.001936
2018-07,801030.SI,土,-0.56649,-0.374304,-0.565061,-0.403149,-0.020337,-0.111597,0.077953
2018-08,801030.SI,金,-0.096916,-0.564345,-0.432487,-0.045835,-0.054448,-0.075741,0.138783
2018-09,801030.SI,金,-0.789836,-0.550117,-0.521148,0.166019,-0.050435,-0.050824,0.108673
2018-10,801030.SI,土,-0.036966,-0.277191,-0.180963,0.470283,0.127208,0.070851,0.199296
2018-11,801030.SI,水,-0.457493,-0.244674,0.604247,0.220506,0.087425,0.071708,0.246232
2018-12,801030.SI,水,0.051631,1.758697,1.83929,0.33717,0.192326,0.242211,0.294882
2019-01,801030.SI,土,6.236767,3.665336,1.639358,0.322374,0.170949,0.235194,0.334442
2019-02,801030.SI,木,2.007607,0.593952,-0.071442,-0.10471,-0.063133,0.04571,0.254892
2019-03,801030.SI,木,-0.155248,-0.484056,-0.370257,-0.227341,-0.056974,-0.12678,0.159069
2019-04,801030.SI,土,-0.68488,-0.456274,-0.337462,-0.220066,-0.04101,-0.072534,0.188346
2019-05,801030.SI,火,-0.061824,-0.039322,-0.136786,-0.05895,0.087957,0.03219,0.289404
2019-06,801030.SI,火,-0.016281,-0.17199,-0.051992,0.153995,-0.026258,0.104779,0.327102
2019-07,801030.SI,土,-0.303053,-0.069358,-0.081869,0.153762,0.037513,0.307945,0.361635
2019-08,801030.SI,金,0.242698,0.053797,0.025904,0.221402,0.09557,0.4031,0.465876
2019-09,801030.SI,金,-0.10639,-0.067868,0.40474,-0.01313,0.162599,0.294973,0.424567
2019-10,801030.SI,土,-0.027686,0.761245,0.449866,0.102905,0.471695,0.343146,0.428645
2019-11,801030.SI,水,2.19031,0.770469,0.454155,0.132158,0.557456,0.449177,0.42782
2019-12,801030.SI,水,-0.017474,-0.018254,-0.306696,0.057662,0.260324,0.349788,0.360821
2020-01,801030.SI,土,-0.019032,-0.41761,-0.161026,0.482733,0.309348,0.441665,0.287697
2020-02,801030.SI,木,-0.654241,-0.224118,-0.118538,0.611827,0.447522,0.505919,0.349837
2020-03,801030.SI,木,0.741079,0.407404,0.613504,0.699266,0.685437,0.53849,0.343507
2020-04,801030.SI,土,0.137677,0.553266,1.620457,0.635717,0.726777,0.522607,0.232064
2020-05,801030.SI,火,1.120667,2.977005,1.947363,0.854966,0.800256,0.610712,0.290884
2020-06,801030.SI,火,6.458298,2.474674,0.789588,0.722598,0.514269,0.594166,0.300918
2020-07,801030.SI,土,0.618782,-0.123383,0.021032,0.401734,0.270549,0.417529,0.183501
2020-08,801030.SI,金,-0.525287,-0.189105,0.16745,0.406969,0.31688,0.53146,0.143933
2020-09,801030.SI,金,0.385156,0.830806,0.658116,0.392926,0.533888,0.567131,0.125434
2020-10,801030.SI,土,1.419836,0.814149,0.924386,0.417319,0.581355,0.519586,0.083435
2020-11,801030.SI,水,0.360066,0.71611,0.695629,0.398621,0.676466,0.406777,0.091291
2020-12,801030.SI,水,1.165361,0.893286,0.170149,0.475309,0.537926,0.371945,0.053669
2021-01,801030.SI,土,0.655396,-0.139806,0.043862,0.433501,0.404547,0.150172,0.060318
2021-02,801030.SI,木,-0.553017,-0.171078,0.153637,0.666966,0.321874,0.209933,0.051905
2021-03,801030.SI,木,0.53722,0.853353,0.860051,0.763123,0.446667,0.173235,0.047919
2021-04,801030.SI,土,1.234499,1.046064,0.96858,0.629232,0.187963,-0.003038,-0.011336
2021-05,801030.SI,火,0.873519,0.847734,1.408709,0.414981,0.229302,0.034561,-0.070614
2021-06,801030.SI,火,0.822304,1.731163,0.671247,0.275823,0.006171,0.061613,-0.08313
2021-07,801030.SI,土,3.093307,0.600481,0.348382,-0.077157,-0.205329,-0.01189,-0.088441
2021-08,801030.SI,金,-0.374213,-0.226105,-0.168779,-0.121795,-0.219427,-0.145533,-0.16721
2021-09,801030.SI,金,-0.042943,-0.042009,-0.026043,-0.219294,-0.087412,-0.19177,-0.154912
2021-10,801030.SI,土,-0.041074,-0.017481,-0.3684,-0.389937,-0.109153,-0.227532,-0.157512
2021-11,801030.SI,水,0.006692,-0.487409,-0.072156,-0.243582,-0.137641,-0.153444,-0.162537
2021-12,801030.SI,水,-0.738997,-0.109233,-0.374201,-0.116631,-0.240491,-0.190771,-0.169118
2022-01,801030.SI,土,2.040068,-0.030987,-0.41074,0.057994,-0.173912,-0.022516,-0.195248
2022-02,801030.SI,木,-0.69113,-0.740571,-0.383335,-0.16863,-0.178925,-0.085484,-0.196974
2022-03,801030.SI,木,-0.782098,-0.128664,0.24695,-0.163276,-0.118375,-0.064012,-0.146878
2022-04,801030.SI,土,2.484256,1.98293,0.899589,-0.021894,0.157117,-0.019566,-0.070689
2022-05,801030.SI,火,1.553737,0.402602,0.12083,-0.052565,0.042891,-0.165097,-0.124236
2022-06,801030.SI,火,-0.229642,-0.257457,-0.438544,-0.258687,-0.149364,-0.208138,-0.196858
2022-07,801030.SI,土,-0.284268,-0.520679,-0.496369,-0.0969,-0.21355,-0.159062,-0.201355
2022-08,801030.SI,金,-0.679001,-0.577533,-0.199135,0.005978,-0.243165,-0.188338,-0.206652
2022-09,801030.SI,金,-0.44399,0.264991,-0.021215,0.047028,-0.11197,-0.116374,-0.086762
2022-10,801030.SI,土,1.878006,0.298642,0.61942,-0.017233,-0.002343,-0.081145,-0.068944
2022-11,801030.SI,水,-0.414014,0.214768,0.263623,-0.264263,-0.184706,-0.171532,-0.101448
2022-12,801030.SI,水,1.518254,0.855593,0.120028,-0.154141,-0.145991,-0.146886,-0.100154
2023-01,801030.SI,土,0.367306,-0.253046,-0.403595,-0.216945,-0.239307,-0.337455,-0.136574
2023-02,801030.SI,木,-0.591942,-0.606106,-0.571622,-0.345119,-0.280283,-0.294873,-0.133728
2023-03,801030.SI,木,-0.619778,-0.561085,-0.361197,-0.254274,-0.220888,-0.222407,-0.095522
2023-04,801030.SI,土,-0.493331,-0.171997,0.028117,-0.1409,-0.313818,-0.119146,-0.070998
2023-05,801030.SI,火,0.353131,0.464542,0.001146,-0.067114,-0.167443,-0.081375,-0.034934
2023-06,801030.SI,火,0.585126,-0.138855,-0.129454,-0.139569,-0.16974,-0.185418,-0.02768
2023-07,801030.SI,土,-0.532169,-0.354858,-0.282132,-0.439419,-0.163387,-0.241521,-0.018579
2023-08,801030.SI,金,-0.110343,-0.110753,-0.130719,-0.240772,-0.107341,-0.224553,0.057495
2023-09,801030.SI,金,-0.111162,-0.140731,-0.149566,-0.189178,-0.203262,-0.056159,0.069103
2023-10,801030.SI,土,-0.169317,-0.168142,-0.562244,-0.09684,-0.227479,-0.056581,0.077292
2023-11,801030.SI,水,-0.166965,-0.682218,-0.336891,-0.095417,-0.253524,-0.025435,0.092302
2023-12,801030.SI,水,-0.878774,-0.408376,-0.226945,-0.228825,-0.022796,-0.050862,0.124748
2024-01,801030.SI,土,1.887317,0.952168,0.863365,0.026241,0.218603,0.125213,0.303892
2024-02,801030.SI,木,0.319896,0.496923,0.23399,-0.207989,0.108033,0.064244,0.282804
2024-03,801030.SI,木,0.697693,0.193157,-0.230699,0.098684,0.016332,0.052069,0.200969
2024-04,801030.SI,土,-0.161437,-0.482137,-0.434802,-0.014527,-0.048927,-0.020219,0.213706
2024-05,801030.SI,火,-0.680189,-0.535984,-0.491664,0.049961,0.013019,0.013854,0.212246
2024-06,801030.SI,火,-0.326756,-0.359115,0.569095,0.168169,0.167778,0.160603,
2024-07,801030.SI,土,-0.38992,1.395453,0.718259,0.233731,0.176987,0.269894,
2024-08,801030.SI,金,8.40564,1.883629,1.168679,0.43005,0.276194,0.442131,
2024-09,801030.SI,金,-0.115922,0.041355,-0.130315,0.007432,0.049611,0.210988,
2024-10,801030.SI,土,0.226612,-0.137423,-0.114166,-0.025879,0.148137,0.230162,
2024-11,801030.SI,水,-0.39342,-0.247209,-0.05701,-0.021011,0.258755,0.224263,
2024-12,801030.SI,水,-0.065755,0.175754,0.166996,0.153086,0.352277,0.33285,
2025-01,801030.SI,土,0.479696,0.304288,0.071209,0.307117,0.372458,0.510945,
2025-02,801030.SI,木,0.149674,-0.088567,0.016361,0.454313,0.335561,0.546249,
2025-03,801030.SI,木,-0.277438,-0.044381,0.139343,0.455673,0.393217,0.370943,
2025-04,801030.SI,土,0.263847,0.430685,0.594979,0.553502,0.694494,0.503482,
2025-05,801030.SI,火,0.619548,0.791782,1.08098,0.530988,0.778374,0.44946,
2025-06,801030.SI,火,0.982333,1.358875,0.859831,0.540639,0.458169,,
2025-07,801030.SI,土,1.806942,0.801449,0.513104,0.746557,0.474164,,
2025-08,801030.SI,金,0.156141,0.110929,0.126356,0.643996,0.28485,,
2025-09,801030.SI,金,0.067486,0.111753,0.276228,0.291145,,,
2025-10,801030.SI,土,0.157855,0.395441,1.016029,0.455072,,,
2025-11,801030.SI,水,0.681778,1.660222,1.399528,0.372274,,,
2025-12,801030.SI,水,3.207918,1.866186,0.306237,,,,
2026-01,801030.SI,土,0.952277,-0.272221,0.050201,,,,
2026-02,801030.SI,木,-0.728695,-0.229739,-0.215205,,,,
2026-03,801030.SI,木,1.18685,0.334767,,,,,
2026-04,801030.SI,土,-0.185311,,,,,,
2026-05,801030.SI,火,,,,,,,
2012-09,801040.SI,金,0.335159,-0.115203,0.3537,0.045303,-0.219469,-0.109194,0.04766
2012-10,801040.SI,土,-0.413654,0.363067,0.354884,-0.073867,-0.246549,-0.142177,0.066541
2012-11,801040.SI,水,2.16869,1.059568,0.503823,0.067573,-0.133408,-0.063608,0.146802
2012-12,801040.SI,水,0.338667,0.035989,-0.192835,-0.407315,-0.225176,-0.172658,0.214683
2013-01,801040.SI,土,-0.198253,-0.373232,-0.366941,-0.438136,-0.263403,-0.255274,0.197761
2013-02,801040.SI,木,-0.510022,-0.437467,-0.242123,-0.342155,-0.200391,-0.220669,0.243722
2013-03,801040.SI,木,-0.354169,-0.057439,-0.564803,-0.240857,-0.16582,-0.179753,0.392806
2013-04,801040.SI,土,0.375626,-0.642753,-0.501323,-0.205448,-0.213835,-0.177276,0.553392
2013-05,801040.SI,火,-0.907224,-0.699753,-0.428983,-0.17867,-0.213383,-0.183746,0.559972
2013-06,801040.SI,火,-0.028329,0.416625,0.324226,0.154906,0.013206,0.017481,0.74883
2013-07,801040.SI,土,1.065336,0.545907,0.265978,-0.0129,-0.027852,0.124236,0.590792
2013-08,801040.SI,金,0.157114,-0.00884,0.18137,-0.076747,-0.080503,0.120987,0.447041
2013-09,801040.SI,金,-0.150993,0.193688,0.007237,-0.113731,-0.068075,0.232133,0.31317
2013-10,801040.SI,土,0.678302,0.097088,-0.230345,-0.148106,0.080608,0.326042,0.368511
2013-11,801040.SI,水,-0.282845,-0.478795,-0.278469,-0.188791,0.101553,0.404491,0.316861
2013-12,801040.SI,水,-0.621205,-0.276271,-0.22017,-0.103592,0.31775,0.783367,0.347376
2014-01,801040.SI,土,0.382764,0.118917,-0.05708,0.280425,0.589685,0.92639,0.23654
2014-02,801040.SI,木,-0.094585,-0.221357,-0.087968,0.361071,0.753639,0.984836,0.214783
2014-03,801040.SI,木,-0.330379,-0.084641,0.030414,0.712969,1.349566,1.36503,0.261664
2014-04,801040.SI,土,0.251278,0.278213,0.738735,1.064093,1.444372,1.932975,0.291316
2014-05,801040.SI,火,0.305728,1.049619,1.031194,1.431674,1.572148,1.98132,0.247279
2014-06,801040.SI,火,2.217316,1.533383,1.847652,2.547934,2.119691,2.005862,0.222902
2014-07,801040.SI,土,0.994839,1.679067,1.450332,1.89824,2.491404,1.250967,0.169458
2014-08,801040.SI,金,2.597985,1.715711,1.911115,1.894465,2.388137,0.867931,0.179864
2014-09,801040.SI,金,1.049782,1.618541,3.420426,2.265306,2.060528,0.399537,0.109055
2014-10,801040.SI,土,2.345116,5.49146,2.428022,3.167615,1.188185,0.41234,0.099876
2014-11,801040.SI,水,11.597186,2.470243,1.87791,2.655205,0.61112,0.234698,0.083447
2014-12,801040.SI,水,-0.044026,0.375558,1.412035,1.546611,-0.046126,0.017974,-0.032959
2015-01,801040.SI,土,0.979301,2.831354,4.066775,0.748252,0.050924,-0.206271,-0.002146
2015-02,801040.SI,木,6.416392,7.106651,3.642441,0.205462,-0.068774,-0.256514,-0.00706
2015-03,801040.SI,木,7.861155,2.673019,1.688695,-0.400147,-0.23642,-0.326944,-0.107832
2015-04,801040.SI,土,0.522496,0.481041,-0.396779,-0.52138,-0.572123,-0.431465,-0.190984
2015-05,801040.SI,火,0.440716,-0.620303,-0.686988,-0.582929,-0.596248,-0.478183,-0.220978
2015-06,801040.SI,火,-0.899932,-0.854101,-0.866172,-0.593078,-0.575816,-0.502476,-0.220702
2015-07,801040.SI,土,-0.787281,-0.845234,-0.620243,-0.639637,-0.442579,-0.392425,-0.075279
2015-08,801040.SI,金,-0.887399,-0.492595,-0.444276,-0.541444,-0.381265,-0.254748,0.02067
2015-09,801040.SI,金,1.286477,0.234574,0.237295,-0.244809,-0.229269,-0.121136,0.092895
2015-10,801040.SI,土,-0.333397,-0.089821,-0.658041,-0.324659,-0.28939,-0.14346,0.034237
2015-11,801040.SI,水,0.242757,-0.755078,-0.621622,-0.347129,-0.178165,-0.049275,0.101623
2015-12,801040.SI,水,-0.951731,-0.791216,-0.539064,-0.3917,-0.21584,-0.081345,0.048828
2016-01,801040.SI,土,-0.096927,0.42438,0.33374,0.024377,0.163248,0.254476,0.228784
2016-02,801040.SI,木,1.246616,0.620859,0.126492,0.211194,0.292501,0.32609,0.244133
2016-03,801040.SI,木,0.169396,-0.202322,-0.197224,0.02279,0.156086,0.182612,0.122014
2016-04,801040.SI,土,-0.455881,-0.334863,-0.213229,0.086358,0.229116,0.151218,0.114296
2016-05,801040.SI,火,-0.18693,-0.053925,0.302265,0.384466,0.400193,0.163003,0.099767
2016-06,801040.SI,火,0.100837,0.648105,0.303102,0.387355,0.345628,0.220655,0.095173
2016-07,801040.SI,土,1.467442,0.417772,0.500021,0.536261,0.306955,0.407414,0.142239
2016-08,801040.SI,金,-0.18536,0.169561,0.471857,0.451885,0.119974,0.397872,0.061603
2016-09,801040.SI,金,0.679113,0.978406,0.477056,0.367408,0.194349,0.359048,0.070792
2016-10,801040.SI,土,1.331048,0.385337,0.573375,0.21995,0.377834,0.248797,0.021722
2016-11,801040.SI,水,-0.176697,0.292626,0.432185,-0.023034,0.374046,0.276473,-0.073629
2016-12,801040.SI,水,1.029486,0.888942,0.2659,0.073985,0.321846,0.197445,-0.081973
2017-01,801040.SI,土,0.758132,-0.000216,-0.054085,0.289374,0.156232,0.203618,-0.091857
2017-02,801040.SI,木,-0.43146,-0.306171,-0.333562,0.345868,0.228426,0.167241,-0.048674
2017-03,801040.SI,木,-0.153272,-0.278462,-0.088835,0.350739,0.175459,0.064521,-0.019652
2017-04,801040.SI,土,-0.385142,-0.0548,0.757543,0.278326,0.304269,0.078558,-0.039619
2017-05,801040.SI,火,0.453023,1.971472,1.717973,0.667799,0.407,0.039968,-0.057651
2017-06,801040.SI,火,5.076743,2.717334,1.002379,0.335097,0.121175,-0.017409,-0.075781
2017-07,801040.SI,土,1.27401,0.149433,-0.070226,0.123565,-0.08345,-0.072974,-0.165963
2017-08,801040.SI,金,-0.419001,-0.405475,0.023392,0.012321,-0.245003,-0.193774,-0.217405
2017-09,801040.SI,金,-0.391634,0.358237,-0.109816,-0.161049,-0.224976,-0.156325,-0.200852
2017-10,801040.SI,土,2.032396,0.076805,0.357746,-0.089991,-0.073889,-0.164063,-0.193849
2017-11,801040.SI,水,-0.617626,-0.091479,0.00137,-0.35152,-0.255391,-0.327707,-0.221521
2017-12,801040.SI,水,1.158646,0.620496,-0.209332,-0.276843,-0.171282,-0.29619,-0.169887
2018-01,801040.SI,土,0.216506,-0.52148,-0.390081,-0.235134,-0.288855,-0.314795,-0.221051
2018-02,801040.SI,木,-0.811771,-0.568131,-0.580049,-0.357911,-0.411319,-0.224649,-0.245018
2018-03,801040.SI,木,-0.00913,-0.37273,-0.338589,-0.151575,-0.322968,-0.097169,-0.198232
2018-04,801040.SI,土,-0.602906,-0.45962,-0.040823,-0.232106,-0.287689,-0.144847,-0.186753
2018-05,801040.SI,火,-0.264631,0.49074,-0.018272,-0.30302,-0.048815,-0.146108,-0.161978
2018-06,801040.SI,火,2.022028,0.134317,0.088317,-0.315019,0.0015,-0.130685,-0.146253
2018-07,801040.SI,土,-0.574235,-0.346894,-0.385243,-0.38616,-0.176952,-0.249623,-0.161808
2018-08,801040.SI,金,0.001838,-0.261296,-0.505177,-0.063729,-0.184908,-0.240342,-0.122796
2018-09,801040.SI,金,-0.455317,-0.652243,-0.568877,-0.039275,-0.193413,-0.243029,-0.138451
